proposal_number,proposal,sponsor,rec,vote_cast,company_name,meeting_date,ticker,cusip,record_date,meeting_type,proxy_contest,proxy_card,recommendation_source,fund_name,filer__company_data__company_conformed_name,filer__company_data__central_index_key,filer__company_data__irs_number,filer__company_data__state_of_incorporation,filer__company_data__fiscal_year_end,filer__filing_values__form_type,filer__filing_values__sec_act,filer__filing_values__sec_file_number,filer__filing_values__film_number,filer__business_address__street_1,filer__business_address__street_2,filer__business_address__city,filer__business_address__state,filer__business_address__zip,filer__business_address__business_phone,filer__mail_address__street_1,filer__mail_address__street_2,filer__mail_address__city,filer__mail_address__state,filer__mail_address__zip,filer__former_company__former_conformed_name,filer__former_company__date_of_name_change,accession__accession_number,accession__conformed_period_of_report,accession__filed_as_of_date,accession__date_as_of_change,accession__effectiveness_date,metadata_fund_name,fund_name_match_score,owner_cik,series_id,series_name,class_contract_id,class_contract_name,class_contract_ticker_symbol
7,Appoint PricewaterhouseCoopers as Auditor,Management,For,For,ARDAGH METAL PACKAGING SA,"MAY 16, 2023",AMBP,L02235106,"MAR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.1,Elect Director Kelly A. Ayotte,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.2,Elect Director David L. Calhoun,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.3,Elect Director Daniel M. Dickinson,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.4,"Elect Director James C. Fish, Jr.",Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.5,Elect Director Gerald Johnson,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.6,Elect Director David W. MacLennan,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.7,Elect Director Judith F. Marks,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.8,Elect Director Debra L. Reed-Klages,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.9,Elect Director Susan C. Schwab,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.10,"Elect Director D. James Umpleby, III",Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1.11,"Elect Director Rayford Wilkins, Jr.",Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
2,Ratify PricewaterhouseCoopers LLP as Auditors,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
3,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
4,Advisory Vote on Say on Pay Frequency,Management,One Year,One Year,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
5,Approve Omnibus Stock Plan,Management,For,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
6,Report on Climate Lobbying,Shareholder,Against,For,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
7,Report on Lobbying Payments and Policy,Shareholder,Against,Against,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
8,Report on Due Diligence Process of Doing Business in Conflict Affected Areas,Shareholder,Against,Against,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
9,Report on Civil Rights and Non-Discrimination Audit,Shareholder,Against,Against,CATERPILLAR INC.,"JUN 14, 2023",CAT,149123101,"APR 17, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1a,Elect Director Adam Burk,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1b,Elect Director Alan Colberg,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1c,Elect Director Lucy Fato,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1d,Elect Director Jonathan Gray,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1e,Elect Director Marilyn Hirsch,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1f,Elect Director Kevin Hogan,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1g,Elect Director Christopher Lynch,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1h,Elect Director Sabra Purtill,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1i,Elect Director Elaine Rocha- Withdrawn,Management,,,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1j,Elect Director Chris Schaper,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1k,Elect Director Amy Schioldager,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1l,Elect Director Patricia Walsh,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
1m,Elect Director Peter Zaffino,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
2,Advisory Vote to Ratify Named Executive Officers' Compensation,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
3,Advisory Vote on Say on Pay Frequency,Management,One Year,One Year,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
4,Ratify PricewaterhouseCoopers LLP as Auditors,Management,For,For,"COREBRIDGE FINANCIAL, INC.","JUN 20, 2023",CRBG,21871X109,"APR 24, 2023",ANNUAL,False,,,AB US High Dividend ETF,"AB Active ETFs, Inc.",0001496608,000000000,MD,0531,N-PX,1940 Act,811-23799,231224403,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,212-969-1000,C/O ALLIANCEBERNSTEIN L.P.,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,"AllianceBernstein Active ETFs, Inc.",20100714,0000919574-23-005036,20230630,20230830,20230830,20230830,AB US High Dividend ETF,100,0001496608,S000079471,AB US High Dividend ETF,C000240508,AB US High Dividend ETF,HIDV
